测试套/软件包名,测试用例名,状态,日志文件,原因
patchutils,oe_test_patchutils_combinediff_01,same,[log]([log](./mugen-riscv/logs/patchutils/oe_test_patchutils_combinediff_01/2023-08-31-18_03_32.log)),x86 fail
,oe_test_patchutils_flipdiff_01,same,[log]([log](./mugen-riscv/logs/patchutils/oe_test_patchutils_flipdiff_01/2023-08-31-18_07_47.log)),x86 fail
,oe_test_patchutils_interdiff_01,same,[log]([log](./mugen-riscv/logs/patchutils/oe_test_patchutils_interdiff_01/2023-08-31-18_12_38.log)),x86 fail
pbzip2,oe_test_pbzip2_03,same,[log]([log](./mugen-riscv/logs/pbzip2/oe_test_pbzip2_03/2023-09-02-20_04_11.log)),x86 fail
plymouth,oe_test_service_plymouth-switch-root-initramfs,same,[log]([log](./mugen-riscv/logs/plymouth/oe_test_service_plymouth-switch-root-initramfs/2023-08-31-03_45_48.log)),x86 fail
qpdf,oe_test_qpdf_qpdf_01,same,[log]([log](./mugen-riscv/logs/qpdf/oe_test_qpdf_qpdf_01/2023-09-01-23_41_36.log)),x86 fail
,oe_test_qpdf_qpdf_02,same,[log]([log](./mugen-riscv/logs/qpdf/oe_test_qpdf_qpdf_02/2023-09-01-23_43_44.log)),x86 fail
,oe_test_qpdf_qpdf_03,same,[log]([log](./mugen-riscv/logs/qpdf/oe_test_qpdf_qpdf_03/2023-09-01-23_45_47.log)),x86 fail
,oe_test_qpdf_qpdf_08,same,[log]([log](./mugen-riscv/logs/qpdf/oe_test_qpdf_qpdf_08/2023-09-01-23_57_23.log)),x86 fail
,oe_test_qpdf_qpdf_10,same,[log]([log](./mugen-riscv/logs/qpdf/oe_test_qpdf_qpdf_10/2023-09-02-00_02_05.log)),x86 fail
sendmail,oe_test_sendmail_func_001,same,[log]([log](./mugen-riscv/logs/sendmail/oe_test_sendmail_func_001/2023-09-02-20_58_49.log)),x86 fail
strongswan,oe_test_service_strongswan-starter,same,[log]([log](./mugen-riscv/logs/strongswan/oe_test_service_strongswan-starter/2023-09-02-01_05_14.log)),x86 fail
,oe_test_service_strongswan-swanctl,same,[log]([log](./mugen-riscv/logs/strongswan/oe_test_service_strongswan-swanctl/2023-09-02-00_44_03.log)),x86 fail
,oe_test_service_strongswan,same,[log]([log](./mugen-riscv/logs/strongswan/oe_test_service_strongswan/2023-09-02-00_40_55.log)),x86 fail
,oe_test_service_strongswan_01,same,[log]([log](./mugen-riscv/logs/strongswan/oe_test_service_strongswan_01/2023-09-02-00_47_18.log)),x86 fail
,oe_test_service_strongswan_03,same,[log]([log](./mugen-riscv/logs/strongswan/oe_test_service_strongswan_03/2023-09-02-00_51_45.log)),x86 fail
systemtap,oe_test_service_systemtap,same,[log]([log](./mugen-riscv/logs/systemtap/oe_test_service_systemtap/2023-08-31-12_37_52.log)),x86 fail
yajl,oe_test_yajl,same,[log]([log](./mugen-riscv/logs/yajl/oe_test_yajl/2023-09-03-22_00_27.log)),x86 fail
PackageKit,oe_test_packagekit_pkcon,diff,[log]([log](./mugen-riscv/logs/PackageKit/oe_test_packagekit_pkcon/2023-08-31-20_20_34.log)),Failed to check for authentication: GDBus.Error:org.freedesktop.DBus.Error.ServiceUnknown: The name org.freedesktop.PolicyKit1 was not provided by any .service files
acl,oe_test_access_providepam,same,[log]([log](./mugen-riscv/logs/acl/oe_test_access_providepam/2023-08-31-09_45_23.log)),x86 fail
anaconda,oe_test_service_zram,same,[log]([log](./mugen-riscv/logs/anaconda/oe_test_service_zram/2023-08-31-16_54_20.log)),x86 fail
dhcp,oe_test_service_dhcpd,same,[log]([log](./mugen-riscv/logs/dhcp/oe_test_service_dhcpd/2023-08-31-15_52_30.log)),x86 fail
,oe_test_service_dhcpd6,same,[log]([log](./mugen-riscv/logs/dhcp/oe_test_service_dhcpd6/2023-08-31-15_51_44.log)),x86 fail
dnf,oe_test_dnf_enabled_enablerepo,same,[log]([log](./mugen-riscv/logs/dnf/oe_test_dnf_enabled_enablerepo/2023-08-31-09_28_32.log)),x86 fail
,oe_test_dnf_list_mark,diff,[log]([log](./mugen-riscv/logs/dnf/oe_test_dnf_list_mark/2023-08-31-09_33_21.log)),dnf -y install vim fail
,oe_test_dnf_reinstall_repoinfo,same,[log]([log](./mugen-riscv/logs/dnf/oe_test_dnf_reinstall_repoinfo/2023-08-31-09_37_36.log)),x86 fail
,oe_test_dnf_repeat-upgrade-downgrade,same,[log]([log](./mugen-riscv/logs/dnf/oe_test_dnf_repeat-upgrade-downgrade/2023-08-31-09_47_56.log)),x86 fail
fftw,oe_test_fftw_fftw-wisdom-to-conf,same,[log]([log](./mugen-riscv/logs/fftw/oe_test_fftw_fftw-wisdom-to-conf/2023-08-31-14_06_25.log)),x86 fail
,oe_test_fftw_fftw-wisdom_02,same,[log]([log](./mugen-riscv/logs/fftw/oe_test_fftw_fftw-wisdom_02/2023-08-31-14_08_48.log)),x86 fail
,oe_test_fftw_fftwf-wisdom_02,same,[log]([log](./mugen-riscv/logs/fftw/oe_test_fftw_fftwf-wisdom_02/2023-08-31-14_13_04.log)),x86 fail
,oe_test_fftw_fftwl-wisdom_02,same,[log]([log](./mugen-riscv/logs/fftw/oe_test_fftw_fftwl-wisdom_02/2023-08-31-14_17_24.log)),x86 fail
fio,oe_test_fio_001,same,[log]([log](./mugen-riscv/logs/fio/oe_test_fio_001/2023-08-31-18_15_58.log)),x86 fail
,oe_test_fio_004,same,[log]([log](./mugen-riscv/logs/fio/oe_test_fio_004/2023-08-31-19_20_36.log)),x86 fail
firewalld,oe_test_firewalld_add_sourceip,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_add_sourceip/2023-08-31-09_02_36.log)),x86 fail
,oe_test_firewalld_add_sourceport,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_add_sourceport/2023-08-31-09_02_50.log)),x86 fail
,oe_test_firewalld_getzone,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_getzone/2023-08-31-09_03_19.log)),x86 fail
,oe_test_firewalld_ip_camouflage,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_ip_camouflage/2023-08-31-09_03_33.log)),x86 fail
,oe_test_firewalld_list,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_list/2023-08-31-09_03_48.log)),x86 fail
,oe_test_firewalld_lockdown,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_lockdown/2023-08-31-09_04_02.log)),x86 fail
,oe_test_firewalld_log_denied,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_log_denied/2023-08-31-09_04_16.log)),x86 fail
,oe_test_firewalld_new_zone,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_new_zone/2023-08-31-09_06_03.log)),x86 fail
,oe_test_firewalld_runtime_permanent,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_runtime_permanent/2023-08-31-09_06_16.log)),x86 fail
,oe_test_firewalld_set_target,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_set_target/2023-08-31-09_06_40.log)),x86 fail
,oe_test_firewalld_start_check,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_start_check/2023-08-31-09_06_53.log)),x86 fail
,oe_test_firewalld_start_status,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_start_status/2023-08-31-09_07_03.log)),x86 fail
,oe_test_firewalld_start_stop,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_start_stop/2023-08-31-09_07_15.log)),x86 fail
,oe_test_firewalld_whitelist_command,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_whitelist_command/2023-08-31-09_07_39.log)),x86 fail
,oe_test_firewalld_whitelist_contexts,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_whitelist_contexts/2023-08-31-09_07_55.log)),x86 fail
,oe_test_firewalld_whitelist_uids,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_whitelist_uids/2023-08-31-09_08_06.log)),x86 fail
,oe_test_firewalld_whitelist_user,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_whitelist_user/2023-08-31-09_08_21.log)),x86 fail
,oe_test_firewalld_zone_add_service,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_zone_add_service/2023-08-31-09_08_37.log)),x86 fail
,oe_test_service_firewalld,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_service_firewalld/2023-08-31-09_08_48.log)),x86 fail
,oe_test_firewalld_add_newservice,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_add_newservice/2023-09-05-08_24_06.log)),x86 fail
,oe_test_firewalld_add_port,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_add_port/2023-09-05-08_26_53.log)),x86 fail
,oe_test_firewalld_add_service,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_add_service/2023-09-05-08_33_37.log)),x86 fail
,oe_test_firewalld_addport_udp,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_addport_udp/2023-09-05-08_28_40.log)),x86 fail
,oe_test_firewalld_allow_zones,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_allow_zones/2023-09-05-08_35_52.log)),x86 fail
,oe_test_firewalld_block_icmp,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_block_icmp/2023-09-05-08_37_56.log)),x86 fail
,oe_test_firewalld_change_interface,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_change_interface/2023-09-05-08_38_18.log)),x86 fail
,oe_test_firewalld_change_xml,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_change_xml/2023-09-05-08_42_49.log)),x86 fail
,oe_test_firewalld_directrule_acceptdport,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_directrule_acceptdport/2023-09-05-08_44_21.log)),x86 fail
,oe_test_firewalld_dnat,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_dnat/2023-09-05-08_45_51.log)),x86 fail
,oe_test_firewalld_dropzone_service,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_dropzone_service/2023-09-05-08_50_08.log)),x86 fail
,oe_test_firewalld_forward_nat,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_forward_nat/2023-09-05-08_51_28.log)),x86 fail
,oe_test_firewalld_panic_on,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_panic_on/2023-09-05-09_00_15.log)),x86 fail
,oe_test_firewalld_port_map,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_port_map/2023-09-05-09_01_08.log)),x86 fail
,oe_test_firewalld_protocol_tcp,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_protocol_tcp/2023-09-05-09_08_04.log)),x86 fail
,oe_test_firewalld_richrule_acceptsource,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_richrule_acceptsource/2023-09-05-09_15_32.log)),x86 fail
,oe_test_firewalld_richrule_allowippak,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_richrule_allowippak/2023-09-05-09_17_34.log)),x86 fail
,oe_test_firewalld_richrule_blacklist,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_richrule_blacklist/2023-09-05-09_21_27.log)),x86 fail
,oe_test_firewalld_richrule_dropicmppack,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_richrule_dropicmppack/2023-09-05-09_24_10.log)),x86 fail
,oe_test_firewalld_richrule_dropipv4pak,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_richrule_dropipv4pak/2023-09-05-09_24_32.log)),x86 fail
,oe_test_firewalld_richrule_forwardport,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_richrule_forwardport/2023-09-05-09_26_38.log)),x86 fail
,oe_test_firewalld_set_defaultzone,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_set_defaultzone/2023-09-05-09_33_12.log)),x86 fail
,oe_test_firewalld_set_ipset,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_set_ipset/2023-09-05-09_35_21.log)),x86 fail
,oe_test_firewalld_zone_migration,same,[log]([log](./mugen-riscv/logs/firewalld/oe_test_firewalld_zone_migration/2023-09-05-09_48_47.log)),x86 fail
hdparm,oe_test_hdparm,same,[log]([log](./mugen-riscv/logs/hdparm/oe_test_hdparm/2023-09-01-06_31_40.log)),x86 fail
iSulad,oe_test_iSulad_resource_mapping,same,[log]([log](./mugen-riscv/logs/iSulad/oe_test_iSulad_resource_mapping/2023-08-31-15_06_27.log)),x86 fail
,oe_test_service_isulad,same,[log]([log](./mugen-riscv/logs/iSulad/oe_test_service_isulad/2023-08-31-15_02_40.log)),x86 fail
iprutils,oe_test_service_iprdump,same,[log]([log](./mugen-riscv/logs/iprutils/oe_test_service_iprdump/2023-08-31-18_16_02.log)),x86 fail
,oe_test_service_iprinit,same,[log]([log](./mugen-riscv/logs/iprutils/oe_test_service_iprinit/2023-08-31-18_16_43.log)),x86 fail
,oe_test_service_iprupdate,same,[log]([log](./mugen-riscv/logs/iprutils/oe_test_service_iprupdate/2023-08-31-18_17_22.log)),x86 fail
,oe_test_target_iprutils,same,[log]([log](./mugen-riscv/logs/iprutils/oe_test_target_iprutils/2023-08-31-18_18_05.log)),x86 fail
irqbalance,oe_test_service_irqbalance,same,[log]([log](./mugen-riscv/logs/irqbalance/oe_test_service_irqbalance/2023-09-01-06_34_59.log)),x86 fail
kernel,oe_test_check_huge_task,same,[log]([log](./mugen-riscv/logs/kernel/oe_test_check_huge_task/2023-08-31-09_17_46.log)),x86 fail
,oe_test_cifs,same,[log]([log](./mugen-riscv/logs/kernel/oe_test_cifs/2023-08-31-09_18_20.log)),x86 fail
,oe_test_cpu_rand,same,[log]([log](./mugen-riscv/logs/kernel/oe_test_cpu_rand/2023-08-31-09_16_31.log)),x86 fail
,oe_test_fnic,same,[log]([log](./mugen-riscv/logs/kernel/oe_test_fnic/2023-08-31-09_20_01.log)),x86 fail
,oe_test_hifc,same,[log]([log](./mugen-riscv/logs/kernel/oe_test_hifc/2023-08-31-09_19_42.log)),x86 fail
,oe_test_hinic,same,[log]([log](./mugen-riscv/logs/kernel/oe_test_hinic/2023-08-31-09_15_57.log)),x86 fail
,oe_test_hpsa,same,[log]([log](./mugen-riscv/logs/kernel/oe_test_hpsa/2023-08-31-09_20_30.log)),x86 fail
,oe_test_io_sched,same,[log]([log](./mugen-riscv/logs/kernel/oe_test_io_sched/2023-08-31-09_15_14.log)),x86 fail
,oe_test_libfc,same,[log]([log](./mugen-riscv/logs/kernel/oe_test_libfc/2023-08-31-09_20_19.log)),x86 fail
,oe_test_swap_compress,same,[log]([log](./mugen-riscv/logs/kernel/oe_test_swap_compress/2023-08-31-09_17_14.log)),x86 fail
mc,oe_test_mc_base_01,same,[log]([log](./mugen-riscv/logs/mc/oe_test_mc_base_01/2023-08-31-18_16_08.log)),x86 fail
,oe_test_mcedit_base_01,same,[log]([log](./mugen-riscv/logs/mc/oe_test_mcedit_base_01/2023-08-31-18_18_21.log)),x86 fail
,oe_test_mcview_base_01,same,[log]([log](./mugen-riscv/logs/mc/oe_test_mcview_base_01/2023-08-31-18_18_49.log)),x86 fail
mcstrans,oe_test_service_mcstrans,same,[log]([log](./mugen-riscv/logs/mcstrans/oe_test_service_mcstrans/2023-08-31-20_29_41.log)),x86 fail
,oe_test_service_mcstransd,same,[log]([log](./mugen-riscv/logs/mcstrans/oe_test_service_mcstransd/2023-08-31-20_28_04.log)),x86 fail
mdadm,oe_test_service_mdmonitor,same,[log]([log](./mugen-riscv/logs/mdadm/oe_test_service_mdmonitor/2023-08-31-19_40_34.log)),x86 fail
mysql,oe_test_service_mysql,same,[log]([log](./mugen-riscv/logs/mysql/oe_test_service_mysql/2023-09-01-07_03_16.log)),x86 fail
openscap,oe_test_assess_safety_compliance,same,[log]([log](./mugen-riscv/logs/openscap/oe_test_assess_safety_compliance/2023-08-31-16_00_08.log)),x86 fail
,oe_test_scanning_remote_system,same,[log]([log](./mugen-riscv/logs/openscap/oe_test_scanning_remote_system/2023-08-31-15_49_09.log)),x86 fail
pesign,oe_test_pesign_base_02,same,[log]([log](./mugen-riscv/logs/pesign/oe_test_pesign_base_02/2023-08-31-14_45_07.log)),x86 fail
,oe_test_pesign_efikeygen,same,[log]([log](./mugen-riscv/logs/pesign/oe_test_pesign_efikeygen/2023-08-31-14_38_52.log)),x86 fail
,oe_test_pesign_efisiglist,same,[log]([log](./mugen-riscv/logs/pesign/oe_test_pesign_efisiglist/2023-08-31-14_40_40.log)),x86 fail
,oe_test_pesign_pesigcheck,same,[log]([log](./mugen-riscv/logs/pesign/oe_test_pesign_pesigcheck/2023-08-31-14_50_16.log)),x86 fail
policycoreutils,oe_test_service_restorecond,same,[log]([log](./mugen-riscv/logs/policycoreutils/oe_test_service_restorecond/2023-08-31-19_40_30.log)),x86 fail
qemu,oe_test_service_qemu-guest-agent,same,[log]([log](./mugen-riscv/logs/qemu/oe_test_service_qemu-guest-agent/2023-08-31-20_08_07.log)),x86 fail
radvd,oe_test_service_radvd,same,[log]([log](./mugen-riscv/logs/radvd/oe_test_service_radvd/2023-09-01-07_57_26.log)),x86 fail
rng-tools,oe_test_service_rngd,same,[log]([log](./mugen-riscv/logs/rng-tools/oe_test_service_rngd/2023-09-01-08_01_06.log)),x86 fail
ruby,oe_test_erb,same,[log]([log](./mugen-riscv/logs/ruby/oe_test_erb/2023-08-31-14_06_18.log)),x86 fail
,oe_test_irb_03,same,[log]([log](./mugen-riscv/logs/ruby/oe_test_irb_03/2023-08-31-14_15_29.log)),x86 fail
,oe_test_rdoc_01,same,[log]([log](./mugen-riscv/logs/ruby/oe_test_rdoc_01/2023-08-31-14_23_03.log)),x86 fail
,oe_test_ruby,same,[log]([log](./mugen-riscv/logs/ruby/oe_test_ruby/2023-08-31-14_28_52.log)),x86 fail
samba,oe_test_service_samba,same,[log]([log](./mugen-riscv/logs/samba/oe_test_service_samba/2023-08-31-18_01_12.log)),x86 fail
smoke-basic-os,oe_test_IPV6_traceroute6_02,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_IPV6_traceroute6_02/2023-09-01-03_54_06.log)),x86 fail
,oe_test_arping,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_arping/2023-09-01-03_16_23.log)),x86 fail
,oe_test_dumpe2fs,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_dumpe2fs/2023-08-31-22_17_39.log)),x86 fail
,oe_test_ethtool_01,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_ethtool_01/2023-09-01-03_34_50.log)),x86 fail
,oe_test_ifconfig_ipv6_01,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_ifconfig_ipv6_01/2023-09-01-03_44_34.log)),x86 fail
,oe_test_ima_v2_manual_gen_digest_01,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_ima_v2_manual_gen_digest_01/2023-08-31-21_56_32.log)),x86 fail
,oe_test_ip_ipv6_01,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_ip_ipv6_01/2023-09-01-03_47_09.log)),x86 fail
,oe_test_ip_ipv6_02,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_ip_ipv6_02/2023-09-01-03_47_30.log)),x86 fail
,oe_test_ip_ipv6_03,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_ip_ipv6_03/2023-09-01-03_47_56.log)),x86 fail
,oe_test_ip_ipv6_04,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_ip_ipv6_04/2023-09-01-03_48_08.log)),x86 fail
,oe_test_iproute_ipv6_01,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_iproute_ipv6_01/2023-09-01-03_48_38.log)),x86 fail
,oe_test_ipv6_VLAN_01,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_ipv6_VLAN_01/2023-09-01-03_56_10.log)),x86 fail
,oe_test_ipv6_VLAN_02,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_ipv6_VLAN_02/2023-09-01-03_56_24.log)),x86 fail
,oe_test_mkdosfs,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_mkdosfs/2023-08-31-22_17_21.log)),x86 fail
,oe_test_mke2fs,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_mke2fs/2023-08-31-22_18_01.log)),x86 fail
,oe_test_network_001,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_network_001/2023-09-01-02_22_58.log)),x86 fail
,oe_test_normal_tcpdump_02,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_normal_tcpdump_02/2023-08-31-22_00_49.log)),x86 fail
,oe_test_normal_tcpdump_03,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_normal_tcpdump_03/2023-09-01-04_15_56.log)),x86 fail
,oe_test_normal_tcpdump_04,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_normal_tcpdump_04/2023-08-31-22_01_40.log)),x86 fail
,oe_test_route_ipv6,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_route_ipv6/2023-09-01-04_26_38.log)),x86 fail
,oe_test_rsyslog_03,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_rsyslog_03/2023-09-01-04_31_45.log)),x86 fail
,oe_test_sevice_001,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_sevice_001/2023-09-01-02_30_15.log)),x86 fail
,oe_test_tftp_ipv6,same,[log]([log](./mugen-riscv/logs/smoke-basic-os/oe_test_tftp_ipv6/2023-08-31-21_08_28.log)),x86 fail
tuned,oe_test_service_tuned,same,[log]([log](./mugen-riscv/logs/tuned/oe_test_service_tuned/2023-09-01-08_12_58.log)),x86 fail
unbound,oe_test_service_unbound-keygen,same,[log]([log](./mugen-riscv/logs/unbound/oe_test_service_unbound-keygen/2023-08-31-20_08_42.log)),x86 fail
libreswan,oe_test_host_to_host_vpn,same,[log]([log](./mugen-riscv/logs/libreswan/oe_test_host_to_host_vpn/2023-09-03-01_22_09.log)),x86 fail
,oe_test_service_ipsec,same,[log]([log](./mugen-riscv/logs/libreswan/oe_test_service_ipsec/2023-09-03-01_02_15.log)),x86 fail
,oe_test_site_to_site_vpn,same,[log]([log](./mugen-riscv/logs/libreswan/oe_test_site_to_site_vpn/2023-09-03-01_06_30.log)),x86 fail
iptables,oe_test_ip6tables-restore_01,same,[log]([log](./mugen-riscv/logs/iptables/oe_test_ip6tables-restore_01/2023-09-04-15_25_33.log)),x86 fail
,oe_test_ip6tables-save,same,[log]([log](./mugen-riscv/logs/iptables/oe_test_ip6tables-save/2023-09-04-15_23_58.log)),x86 fail
,oe_test_iptables-restore,same,[log]([log](./mugen-riscv/logs/iptables/oe_test_iptables-restore/2023-09-04-15_22_15.log)),x86 fail
,oe_test_service_ip6tables,same,[log]([log](./mugen-riscv/logs/iptables/oe_test_service_ip6tables/2023-09-04-15_20_14.log)),x86 fail
,oe_test_service_iptables,same,[log]([log](./mugen-riscv/logs/iptables/oe_test_service_iptables/2023-09-04-15_21_21.log)),x86 fail
net-tools,oe_test_net-tools_route,same,[log]([log](./mugen-riscv/logs/net-tools/oe_test_net-tools_route/2023-09-04-15_46_16.log)),x86 fail
os-storage,oe_test_storage_DevMgmt_block_drop,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_DevMgmt_block_drop/2023-09-03-23_23_51.log)),x86 fail
,oe_test_storage_DevMgmt_disk_operation,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_DevMgmt_disk_operation/2023-09-03-23_42_16.log)),x86 fail
,oe_test_storage_DevMgmt_lsblk,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_DevMgmt_lsblk/2023-09-03-23_33_43.log)),x86 fail
,oe_test_storage_DevMgmt_swap,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_DevMgmt_swap/2023-09-04-00_08_42.log)),x86 fail
,oe_test_storage_Mutipath_dmsetup,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_Mutipath_dmsetup/2023-09-03-23_19_11.log)),x86 fail
,oe_test_storage_diskpartiton_create_raid0,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_diskpartiton_create_raid0/2023-09-03-23_25_13.log)),x86 fail
,oe_test_storage_diskpartiton_create_raid1,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_diskpartiton_create_raid1/2023-09-04-00_00_02.log)),x86 fail
,oe_test_storage_diskpartiton_create_raid5,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_diskpartiton_create_raid5/2023-09-04-00_16_19.log)),x86 fail
,oe_test_storage_diskpartiton_fdisk,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_diskpartiton_fdisk/2023-09-03-23_39_21.log)),x86 fail
,oe_test_storage_diskpartiton_fdisk_delete,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_diskpartiton_fdisk_delete/2023-09-04-00_23_23.log)),x86 fail
,oe_test_storage_diskpartiton_fdisk_settype,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_diskpartiton_fdisk_settype/2023-09-03-23_37_41.log)),x86 fail
,oe_test_storage_diskpartiton_parted_resize,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_diskpartiton_parted_resize/2023-09-03-23_56_14.log)),x86 fail
,oe_test_storage_diskpartiton_view_fdisk,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_diskpartiton_view_fdisk/2023-09-03-23_30_25.log)),x86 fail
,oe_test_storage_ext3_create,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_ext3_create/2023-09-03-23_49_46.log)),x86 fail
,oe_test_storage_ext3_resize,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_ext3_resize/2023-09-04-00_21_09.log)),x86 fail
,oe_test_storage_ext4_mount_write,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_ext4_mount_write/2023-09-03-23_39_52.log)),x86 fail
,oe_test_storage_fileCMD_cat,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_fileCMD_cat/2023-09-03-23_30_41.log)),x86 fail
,oe_test_storage_fileCMD_dd,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_fileCMD_dd/2023-09-04-00_19_06.log)),x86 fail
,oe_test_storage_longname_list,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_longname_list/2023-09-03-23_51_55.log)),x86 fail
,oe_test_storage_longname_modify,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_longname_modify/2023-09-03-23_52_28.log)),x86 fail
,oe_test_storage_lvm_activation_missing,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_activation_missing/2023-09-04-00_15_46.log)),x86 fail
,oe_test_storage_lvm_add_VG,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_add_VG/2023-09-03-23_19_27.log)),x86 fail
,oe_test_storage_lvm_change_number,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_change_number/2023-09-03-23_21_46.log)),x86 fail
,oe_test_storage_lvm_cling,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_cling/2023-09-03-23_51_13.log)),x86 fail
,oe_test_storage_lvm_create_cache,same,[log]([log](./mugen-riscv/logs/os-storage/oe_test_storage_lvm_create_cache/2023-09-03-23_32_59.log)),x86 fail
